AccX,AccY,AccZ,GyrX,GyrY,GyrZ,timestamp
0.66,0.45,12.18,-0.03,0.26,-0.08,1721026807623
0.55,0.97,12.48,0.01,0.43,-0.04,1721026807626
-0.18,0.63,9.22,0.16,0.39,-0.04,1721026807637
-0.30,0.96,8.77,0.16,0.28,-0.06,1721026807640
-0.45,1.06,8.64,0.13,0.08,-0.11,1721026807643
-0.51,0.77,8.48,0.05,-0.12,-0.16,1721026807646
-0.32,0.11,8.48,-0.04,-0.28,-0.18,1721026807649
0.00,-0.53,8.87,-0.10,-0.41,-0.17,1721026807651
0.23,-0.83,9.70,-0.11,-0.45,-0.15,1721026807654
0.51,-1.25,10.68,-0.09,-0.41,-0.12,1721026807657
0.84,-1.57,11.48,-0.07,-0.30,-0.09,1721026807660
1.12,-1.75,11.54,-0.03,-0.15,-0.05,1721026807663
1.40,-0.91,9.60,0.15,0.28,0.03,1721026807674
1.45,-0.71,8.73,0.12,0.32,0.01,1721026807677
1.39,-0.35,8.04,0.08,0.32,-0.02,1721026807680
1.33,0.26,7.83,0.04,0.27,-0.05,1721026807683
1.24,0.84,8.07,0.01,0.20,-0.12,1721026807686
1.20,1.22,8.62,-0.03,0.12,-0.20,1721026807688
1.09,1.02,9.06,-0.05,0.05,-0.28,1721026807691
1.04,0.73,9.27,-0.05,-0.01,-0.34,1721026807694
0.95,0.79,9.57,-0.02,-0.06,-0.37,1721026807697
0.77,0.88,9.91,0.02,-0.07,-0.40,1721026807700
0.11,-0.67,8.05,0.12,0.04,-0.43,1721026807711
-0.14,-0.98,7.47,0.10,0.07,-0.41,1721026807714
-0.32,-1.13,7.40,0.05,0.10,-0.40,1721026807717
-0.44,-1.25,7.80,-0.03,0.13,-0.39,1721026807720
-0.59,-1.53,8.33,-0.12,0.15,-0.37,1721026807723
-0.74,-1.85,9.14,-0.20,0.17,-0.35,1721026807725
-0.75,-1.95,10.10,-0.24,0.17,-0.33,1721026807728
-0.76,-1.76,11.15,-0.22,0.18,-0.31,1721026807731
-0.82,-1.65,12.41,-0.18,0.17,-0.31,1721026807734
-0.91,-1.55,13.32,-0.15,0.16,-0.30,1721026807737
-1.22,-1.18,12.21,0.15,-0.07,-0.27,1721026807748
-1.29,-1.01,11.23,0.20,-0.13,-0.27,1721026807751
-1.30,-0.88,9.89,0.21,-0.19,-0.28,1721026807754
-1.24,-0.79,8.94,0.19,-0.22,-0.29,1721026807757
-1.19,-0.83,8.36,0.15,-0.25,-0.27,1721026807760
-1.11,-0.89,8.31,0.07,-0.24,-0.25,1721026807762
-1.02,-1.18,8.56,-0.02,-0.21,-0.22,1721026807765
-0.92,-1.47,9.01,-0.11,-0.16,-0.18,1721026807768
-0.88,-1.49,9.73,-0.16,-0.07,-0.15,1721026807771
-0.83,-1.64,10.37,-0.17,-0.01,-0.13,1721026807774
-0.94,-2.01,11.50,-0.01,0.24,-0.06,1721026807785
-1.05,-1.96,10.98,0.05,0.21,-0.06,1721026807788
-1.29,-2.06,10.40,0.08,0.14,-0.06,1721026807791
-1.33,-2.26,9.88,0.08,0.04,-0.07,1721026807794
-1.17,-2.37,9.28,0.05,-0.09,-0.08,1721026807797
-1.02,-2.39,8.99,0.02,-0.20,-0.07,1721026807799
-0.91,-2.37,9.25,-0.01,-0.30,-0.06,1721026807802
-0.69,-2.52,10.09,-0.03,-0.36,-0.04,1721026807805
-0.45,-2.49,10.98,-0.05,-0.37,-0.03,1721026807808
-0.00,-2.19,11.84,-0.08,-0.34,-0.01,1721026807811
0.27,-1.75,12.15,-0.06,-0.27,0.03,1721026807814
0.44,-1.30,12.42,-0.01,-0.17,0.07,1721026807817
0.67,-1.14,10.76,0.16,0.11,0.08,1721026807827
0.67,-0.76,9.96,0.18,0.13,0.06,1721026807830
0.63,-0.06,9.57,0.16,0.10,0.04,1721026807833
0.54,0.46,9.42,0.10,0.04,0.01,1721026807836
0.43,0.14,9.48,0.02,-0.02,-0.03,1721026807839
0.47,-0.79,9.67,-0.06,-0.09,-0.05,1721026807841
0.51,-1.42,9.89,-0.09,-0.16,-0.06,1721026807844
0.58,-1.53,10.04,-0.08,-0.19,-0.05,1721026807847
0.50,-1.43,10.68,-0.02,-0.22,-0.05,1721026807850
0.60,-1.63,11.65,0.04,-0.20,-0.05,1721026807853
0.75,-2.10,9.65,0.16,-0.04,0.04,1721026807864
0.81,-0.73,8.39,0.11,-0.01,0.01,1721026807875
0.85,-0.26,8.74,0.07,-0.01,-0.01,1721026807878
0.87,0.18,9.80,0.02,-0.01,-0.03,1721026807881
0.78,0.70,10.47,-0.03,0.01,-0.05,1721026807884
0.65,0.94,10.92,-0.03,0.04,-0.09,1721026807887
0.58,0.74,11.42,0.02,0.07,-0.10,1721026807889
0.44,0.61,11.88,0.08,0.10,-0.09,1721026807892
0.27,0.90,11.85,0.10,0.11,-0.08,1721026807895
0.01,1.58,11.84,0.13,0.13,-0.07,1721026807898
-0.18,1.83,11.75,0.13,0.14,-0.08,1721026807901
-0.63,1.40,9.94,0.11,-0.04,-0.04,1721026807912
-0.66,1.36,10.04,0.09,-0.10,-0.06,1721026807915
-0.66,1.30,9.93,0.02,-0.14,-0.08,1721026807918
-0.59,0.84,9.69,-0.03,-0.17,-0.08,1721026807921
-0.53,0.20,9.96,-0.08,-0.18,-0.07,1721026807924
-0.39,-0.72,10.39,-0.12,-0.17,-0.05,1721026807926
-0.34,-1.38,10.45,-0.13,-0.16,-0.03,1721026807929
-0.18,-2.04,10.68,-0.14,-0.12,-0.02,1721026807932
-0.02,-2.90,10.82,-0.12,-0.08,0.01,1721026807935
0.08,-3.50,11.16,-0.11,-0.03,0.03,1721026807938
0.52,-3.55,11.86,-0.04,0.03,0.04,1721026807949
0.49,-3.48,11.47,0.01,0.01,0.01,1721026807952
0.49,-3.32,10.85,0.06,-0.02,-0.04,1721026807955
0.45,-3.10,10.20,0.12,-0.05,-0.09,1721026807958
0.38,-2.92,9.43,0.17,-0.10,-0.12,1721026807961
0.28,-2.14,8.79,0.21,-0.16,-0.13,1721026807963
0.15,-1.55,8.51,0.23,-0.19,-0.14,1721026807966
-0.05,-0.74,9.03,0.22,-0.19,-0.16,1721026807969
-0.15,-0.08,9.36,0.14,-0.16,-0.19,1721026807972
-0.30,0.11,8.95,0.08,-0.11,-0.20,1721026807975
-0.86,1.02,9.70,0.15,0.05,-0.03,1721026807986
-0.96,1.47,9.63,0.21,0.10,-0.03,1721026807989
-1.03,1.84,9.18,0.24,0.11,-0.03,1721026807992
-1.16,2.27,8.08,0.27,0.09,-0.02,1721026807995
-1.35,2.92,7.16,0.28,0.03,-0.02,1721026807998
-1.43,3.23,6.99,0.26,-0.01,-0.02,1721026808000
-1.48,3.08,6.93,0.19,-0.09,-0.02,1721026808003
-1.41,2.46,6.73,0.07,-0.16,-0.03,1721026808006
-1.30,1.64,6.75,-0.03,-0.23,-0.01,1721026808009
-1.11,1.27,7.43,-0.10,-0.29,0.02,1721026808012
-0.27,-1.17,12.08,-0.23,-0.15,0.13,1721026808023
0.23,-1.57,12.62,-0.14,-0.07,0.17,1721026808026
0.45,-1.36,13.42,-0.04,0.01,0.20,1721026808029
0.43,-0.90,13.43,0.05,0.07,0.19,1721026808032
0.45,-0.52,12.56,0.12,0.10,0.16,1721026808035
0.50,-0.31,11.67,0.16,0.09,0.14,1721026808037
0.61,-0.27,10.27,0.21,0.04,0.11,1721026808040
0.55,0.00,9.24,0.22,-0.05,0.08,1721026808043
0.40,0.34,8.38,0.20,-0.15,0.04,1721026808046
0.40,0.69,7.85,0.14,-0.24,-0.02,1721026808049
0.42,0.77,8.78,-0.06,-0.31,-0.10,1721026808060
0.38,0.29,9.17,-0.05,-0.24,-0.11,1721026808063
0.28,-0.19,9.16,-0.00,-0.15,-0.10,1721026808066
0.11,-0.09,8.79,0.06,-0.05,-0.09,1721026808069
-0.00,-0.05,8.51,0.10,0.00,-0.09,1721026808072
-0.07,0.18,8.54,0.12,0.07,-0.07,1721026808074
-0.15,0.69,8.52,0.07,0.12,-0.03,1721026808077
-0.50,0.89,8.26,0.00,0.13,-0.01,1721026808080
-0.83,0.72,8.42,-0.07,0.12,-0.02,1721026808083
-0.88,0.24,9.11,-0.12,0.08,-0.04,1721026808086
-1.20,0.40,13.04,-0.15,-0.10,-0.00,1721026808097
-1.32,0.61,13.46,-0.10,-0.12,0.02,1721026808100
-1.28,0.28,13.96,-0.03,-0.12,0.04,1721026808103
-1.23,-0.14,14.20,0.02,-0.11,0.08,1721026808106
-1.21,-0.28,13.85,0.06,-0.10,0.11,1721026808109
-1.30,-0.08,13.22,0.12,-0.09,0.17,1721026808111
-1.23,0.31,13.04,0.15,-0.07,0.22,1721026808114
-1.03,0.38,12.84,0.14,-0.05,0.27,1721026808117
-0.88,0.02,12.29,0.09,-0.05,0.32,1721026808120
-0.71,-0.54,12.00,0.05,-0.07,0.36,1721026808123
0.75,1.09,13.35,0.08,-0.22,0.44,1721026808134
1.09,1.19,13.00,0.09,-0.25,0.44,1721026808137
1.57,1.08,12.28,0.16,-0.27,0.44,1721026808140
1.91,1.22,11.79,0.22,-0.29,0.44,1721026808143
2.23,1.73,11.16,0.30,-0.32,0.41,1721026808146
2.41,2.67,10.51,0.33,-0.33,0.36,1721026808148
2.80,3.19,9.69,0.30,-0.33,0.28,1721026808151
3.11,3.08,8.60,0.24,-0.34,0.22,1721026808154
3.26,2.73,8.06,0.18,-0.36,0.16,1721026808157
3.28,2.20,8.01,0.12,-0.37,0.10,1721026808160
3.21,0.15,8.63,0.04,-0.20,-0.21,1721026808171
2.93,0.35,8.61,0.05,-0.10,-0.26,1721026808174
2.64,0.57,8.89,0.05,-0.02,-0.28,1721026808177
2.34,0.40,9.09,0.05,0.11,-0.32,1721026808180
1.94,-0.05,8.98,0.03,0.23,-0.35,1721026808183
1.39,-0.59,8.64,0.02,0.34,-0.38,1721026808185
0.82,-0.85,8.18,0.02,0.41,-0.39,1721026808188
0.19,-0.87,7.78,0.03,0.43,-0.38,1721026808191
-0.32,-0.36,7.88,0.03,0.40,-0.36,1721026808194
-0.91,-0.19,8.37,0.01,0.33,-0.35,1721026808197
-2.17,-0.99,8.77,-0.14,-0.10,-0.34,1721026808208
-2.38,-1.85,9.45,-0.12,-0.21,-0.29,1721026808211
-2.48,-2.10,9.96,-0.11,-0.27,-0.25,1721026808214
-2.36,-1.89,10.41,-0.10,-0.31,-0.20,1721026808217
-2.13,-1.70,10.86,-0.07,-0.32,-0.13,1721026808220
-1.70,-1.85,11.78,-0.08,-0.29,-0.05,1721026808222
-1.47,-2.07,12.10,-0.12,-0.23,0.05,1721026808225
-1.42,-2.39,11.87,-0.16,-0.16,0.13,1721026808228
-1.04,-2.77,11.63,-0.16,-0.10,0.18,1721026808231
-0.50,-2.90,11.27,-0.12,-0.06,0.22,1721026808234
0.76,-2.13,10.86,-0.02,-0.15,0.27,1721026808245
1.09,-1.77,10.38,-0.03,-0.19,0.26,1721026808248
1.40,-1.79,9.77,-0.02,-0.26,0.22,1721026808251
1.77,-2.36,9.58,-0.01,-0.31,0.17,1721026808254
2.16,-2.49,9.22,-0.00,-0.36,0.12,1721026808257
2.47,-2.10,8.74,0.02,-0.39,0.07,1721026808259
2.66,-1.21,8.24,0.07,-0.40,0.00,1721026808262
2.82,-0.35,8.36,0.13,-0.40,-0.06,1721026808265
3.09,0.39,8.55,0.13,-0.37,-0.11,1721026808268
3.10,1.01,8.14,0.09,-0.32,-0.15,1721026808271
2.39,0.95,7.96,0.01,0.03,-0.32,1721026808282
2.30,0.94,8.28,-0.01,0.11,-0.33,1721026808285
2.09,0.78,8.91,-0.07,0.24,-0.33,1721026808288
1.69,0.86,9.50,-0.12,0.36,-0.33,1721026808291
1.14,0.61,10.00,-0.13,0.48,-0.34,1721026808294
0.67,-0.16,10.44,-0.12,0.56,-0.36,1721026808296
0.17,-0.78,10.92,-0.10,0.56,-0.35,1721026808299
-0.28,-1.27,10.86,-0.06,0.50,-0.34,1721026808302
-0.80,-0.91,10.70,-0.03,0.37,-0.34,1721026808305
-1.33,-0.37,10.13,0.02,0.21,-0.36,1721026808308
-1.56,-1.58,10.33,-0.03,-0.37,-0.33,1721026808319
-1.35,-1.41,10.60,-0.07,-0.45,-0.27,1721026808322
-1.12,-1.51,11.06,-0.07,-0.44,-0.23,1721026808325
-0.78,-2.00,11.79,-0.06,-0.37,-0.17,1721026808328
-0.45,-2.39,12.00,-0.05,-0.26,-0.09,1721026808331
-0.11,-2.41,11.60,-0.01,-0.14,0.02,1721026808333
0.27,-1.99,11.31,0.06,-0.02,0.09,1721026808336
0.47,-1.31,11.43,0.10,0.10,0.11,1721026808339
0.61,-0.55,11.46,0.09,0.20,0.10,1721026808342
0.80,-0.22,11.14,0.04,0.25,0.08,1721026808345
1.17,-0.59,11.61,-0.01,0.05,0.04,1721026808356
1.29,-0.62,12.02,0.02,-0.04,-0.03,1721026808359
1.51,-0.95,12.24,0.05,-0.11,-0.09,1721026808362
1.64,-1.02,11.95,0.10,-0.18,-0.12,1721026808365
1.64,-0.70,11.42,0.17,-0.22,-0.13,1721026808368
1.65,-0.66,10.96,0.22,-0.22,-0.16,1721026808371
1.66,-1.17,10.19,0.24,-0.19,-0.19,1721026808374
1.55,-1.58,9.08,0.23,-0.14,-0.21,1721026808376
1.53,-1.76,8.18,0.20,-0.11,-0.20,1721026808379
1.46,-1.73,8.03,0.16,-0.07,-0.17,1721026808382
1.49,-1.53,8.64,0.08,-0.02,-0.14,1721026808385
1.55,-1.61,9.44,-0.02,0.06,-0.13,1721026808388
1.75,-2.60,12.48,-0.07,0.35,-0.06,1721026808399
1.79,-2.16,13.28,0.02,0.40,-0.06,1721026808402
1.61,-1.65,13.70,0.10,0.41,-0.08,1721026808405
1.40,-1.34,13.26,0.16,0.38,-0.12,1721026808408
1.31,-1.17,12.31,0.23,0.30,-0.17,1721026808411
1.31,-1.26,11.16,0.29,0.18,-0.21,1721026808413
1.12,-1.19,10.39,0.32,0.04,-0.24,1721026808416
0.94,-0.78,10.05,0.31,-0.08,-0.29,1721026808419
1.00,-0.30,9.87,0.24,-0.16,-0.33,1721026808422
1.07,-0.01,9.86,0.20,-0.18,-0.34,1721026808425
1.34,-0.37,12.73,0.05,0.10,-0.27,1721026808436
1.36,0.19,13.25,0.12,0.26,-0.24,1721026808439
1.30,1.48,13.45,0.20,0.41,-0.23,1721026808442
1.15,2.61,12.92,0.28,0.53,-0.22,1721026808445
0.91,3.08,11.67,0.34,0.58,-0.23,1721026808448
0.60,3.13,10.01,0.38,0.56,-0.24,1721026808450
0.42,3.17,8.12,0.39,0.46,-0.27,1721026808453
0.28,3.48,6.62,0.39,0.31,-0.31,1721026808456
0.20,3.71,5.99,0.35,0.20,-0.33,1721026808459
0.09,3.91,5.58,0.24,0.03,-0.37,1721026808462
0.50,0.45,7.07,-0.21,-0.21,-0.44,1721026808473
0.65,-0.58,8.54,-0.24,-0.14,-0.44,1721026808476
0.77,-1.34,10.05,-0.25,-0.00,-0.40,1721026808479
0.96,-1.92,10.93,-0.23,0.18,-0.34,1721026808482
1.22,-2.04,11.50,-0.18,0.37,-0.27,1721026808485
1.18,-2.11,12.10,-0.12,0.55,-0.22,1721026808487
1.03,-2.32,12.15,-0.09,0.69,-0.20,1721026808490
0.93,-2.29,11.75,-0.07,0.75,-0.21,1721026808493
0.80,-2.31,11.24,-0.05,0.74,-0.23,1721026808496
0.67,-1.69,10.57,-0.03,0.67,-0.28,1721026808499
-0.16,-0.90,9.91,-0.01,0.08,-0.57,1721026808510
-0.26,-0.48,9.84,-0.04,-0.04,-0.62,1721026808513
-0.47,-0.17,10.09,-0.04,-0.09,-0.65,1721026808516
-0.62,-0.23,10.50,-0.04,-0.07,-0.66,1721026808519
-0.70,-0.74,10.36,-0.03,0.01,-0.64,1721026808522
-0.87,-1.13,9.84,0.00,0.13,-0.59,1721026808524
-1.14,-1.12,9.19,0.04,0.26,-0.53,1721026808527
-1.39,-1.03,8.66,0.07,0.35,-0.49,1721026808530
-1.73,-0.91,8.01,0.10,0.48,-0.44,1721026808533
-2.05,-1.04,7.47,0.09,0.59,-0.40,1721026808536
-2.96,-1.75,6.99,-0.20,0.57,-0.26,1721026808547
-3.04,-2.52,7.35,-0.23,0.46,-0.22,1721026808550
-2.89,-3.35,8.27,-0.23,0.32,-0.18,1721026808553
-2.69,-3.35,9.35,-0.20,0.16,-0.13,1721026808556
-2.42,-2.31,9.82,-0.11,0.01,-0.08,1721026808559
-1.94,-0.91,10.34,0.01,-0.10,-0.06,1721026808561
-1.25,-0.25,11.87,0.09,-0.16,-0.04,1721026808564
-0.77,0.24,12.32,0.09,-0.17,-0.01,1721026808567
-0.52,1.34,10.93,0.08,-0.15,0.03,1721026808570
-0.70,1.99,9.17,0.14,-0.10,0.02,1721026808573
0.91,5.13,7.46,0.09,0.13,0.01,1721026808584
0.98,5.76,7.74,-0.01,0.19,-0.01,1721026808587
0.99,5.74,8.34,-0.15,0.26,-0.05,1721026808590
1.04,4.87,8.72,-0.28,0.33,-0.08,1721026808593
1.05,3.25,9.63,-0.36,0.39,-0.11,1721026808596
0.68,1.36,10.43,-0.38,0.44,-0.13,1721026808598
0.45,0.56,10.74,-0.36,0.46,-0.15,1721026808601
0.23,-0.15,10.90,-0.28,0.47,-0.18,1721026808604
0.13,-0.77,11.02,-0.18,0.46,-0.21,1721026808607
-0.10,-1.61,10.86,-0.11,0.41,-0.20,1721026808610
-0.54,-2.00,6.96,-0.09,0.08,-0.15,1721026808621
-0.39,-2.33,6.79,-0.10,-0.01,-0.14,1721026808624
-0.23,-2.36,7.11,-0.13,-0.06,-0.11,1721026808627
-0.03,-1.24,7.92,-0.16,-0.08,-0.10,1721026808630
0.45,0.10,9.23,-0.20,-0.04,-0.09,1721026808633
0.89,1.18,10.30,-0.27,0.04,-0.07,1721026808635
1.08,1.31,11.03,-0.32,0.12,-0.05,1721026808638
1.22,0.59,11.83,-0.36,0.24,-0.01,1721026808641
1.30,-0.08,12.43,-0.33,0.38,0.01,1721026808644
1.29,0.03,12.70,-0.23,0.49,-0.01,1721026808647
0.42,2.31,12.21,-0.04,0.55,-0.16,1721026808658
-0.00,2.09,11.48,-0.05,0.45,-0.22,1721026808661
-0.39,1.67,11.42,-0.07,0.34,-0.29,1721026808664
-0.74,1.29,11.54,-0.09,0.22,-0.36,1721026808667
-1.06,0.81,11.83,-0.12,0.13,-0.41,1721026808670
-1.24,0.49,12.13,-0.14,0.08,-0.42,1721026808672
-1.49,0.02,12.92,-0.18,0.06,-0.39,1721026808675
-1.69,-0.54,13.58,-0.20,0.08,-0.35,1721026808678
-1.82,-1.34,14.24,-0.20,0.14,-0.30,1721026808681
-1.92,-2.20,14.65,-0.17,0.22,-0.23,1721026808684
-2.04,-0.43,13.35,0.14,0.33,0.06,1721026808695
-1.95,0.29,12.14,0.17,0.26,0.12,1721026808698
-1.63,0.87,10.34,0.19,0.16,0.15,1721026808701
-1.21,1.17,9.19,0.22,0.03,0.18,1721026808704
-0.68,1.24,8.89,0.21,-0.10,0.21,1721026808707
-0.30,1.44,8.84,0.17,-0.18,0.23,1721026808709
0.16,1.66,8.56,0.08,-0.28,0.26,1721026808712
0.68,1.49,8.93,-0.02,-0.33,0.28,1721026808715
1.47,0.97,10.15,-0.12,-0.33,0.28,1721026808718
2.18,0.36,11.35,-0.18,-0.28,0.29,1721026808721
3.47,-0.19,13.80,0.05,0.22,0.23,1721026808732
3.56,0.32,13.39,0.14,0.36,0.16,1721026808735
3.42,0.54,12.36,0.18,0.47,0.07,1721026808738
2.38,-0.36,8.96,0.17,0.48,-0.17,1721026808745
2.01,-0.25,7.89,0.16,0.40,-0.27,1721026808748
1.48,-0.11,7.35,0.15,0.30,-0.36,1721026808751
1.06,-0.30,7.74,0.09,0.20,-0.43,1721026808754
0.83,-0.44,8.06,0.03,0.15,-0.47,1721026808756
0.51,-0.84,8.28,-0.06,0.10,-0.50,1721026808759
0.25,-1.32,8.88,-0.12,0.09,-0.52,1721026808762
-0.01,-1.78,9.92,-0.12,0.10,-0.50,1721026808765
-0.29,-1.90,10.87,-0.09,0.16,-0.47,1721026808768
-0.59,-1.84,11.50,-0.03,0.25,-0.42,1721026808771
-1.43,-0.78,10.10,0.18,0.45,-0.28,1721026808781
-1.65,-0.59,9.62,0.18,0.42,-0.23,1721026808784
-1.89,-0.28,9.26,0.12,0.33,-0.19,1721026808787
-1.97,-0.15,8.79,0.07,0.26,-0.17,1721026808790
-1.98,-0.41,8.55,-0.01,0.13,-0.17,1721026808793
-1.74,-1.13,8.55,-0.06,-0.00,-0.17,1721026808795
-1.50,-1.79,8.83,-0.08,-0.12,-0.16,1721026808798
-1.20,-2.44,9.33,-0.07,-0.21,-0.15,1721026808801
-0.85,-2.87,9.88,-0.04,-0.27,-0.12,1721026808804
-0.51,-2.38,10.22,0.03,-0.27,-0.08,1721026808807
0.39,0.75,9.36,0.18,0.01,-0.03,1721026808818
0.33,1.06,8.00,0.17,0.09,-0.04,1721026808821
0.36,1.13,7.42,0.16,0.16,-0.07,1721026808824
0.35,1.13,7.38,0.14,0.19,-0.09,1721026808827
0.25,1.00,7.39,0.07,0.22,-0.12,1721026808830
0.16,0.79,7.62,-0.04,0.24,-0.14,1721026808832
0.01,0.50,8.37,-0.14,0.26,-0.13,1721026808835
-0.28,0.39,9.27,-0.20,0.26,-0.12,1721026808838
-0.51,0.21,10.87,-0.24,0.28,-0.13,1721026808841
-0.64,-0.66,12.24,-0.25,0.29,-0.14,1721026808844
-1.76,-1.94,12.11,0.03,0.19,-0.12,1721026808855
-1.78,-2.35,11.25,0.12,0.12,-0.11,1721026808858
-1.77,-2.62,10.52,0.15,0.06,-0.09,1721026808861
-1.67,-2.64,9.33,0.14,-0.04,-0.04,1721026808864
-1.68,-2.15,8.34,0.10,-0.12,0.00,1721026808867
-1.55,-1.98,7.83,0.04,-0.18,0.03,1721026808869
-1.28,-2.35,8.13,-0.05,-0.21,0.04,1721026808872
-0.84,-2.60,8.86,-0.14,-0.21,0.06,1721026808875
-0.43,-2.36,9.66,-0.21,-0.18,0.09,1721026808878
-0.18,-1.71,10.45,-0.22,-0.11,0.12,1721026808881
0.45,-1.81,10.79,0.01,0.21,0.11,1721026808892
0.41,-1.33,9.74,0.07,0.23,0.11,1721026808895
0.34,-0.90,9.20,0.09,0.21,0.10,1721026808898
0.23,-0.42,9.09,0.08,0.17,0.07,1721026808901
0.16,-0.52,8.91,-0.00,0.11,0.02,1721026808904
0.05,-1.30,8.68,-0.11,0.04,-0.01,1721026808906
0.09,-2.16,8.84,-0.20,-0.03,-0.04,1721026808909
0.08,-2.58,9.36,-0.23,-0.09,-0.05,1721026808912
0.03,-2.82,10.39,-0.23,-0.11,-0.06,1721026808915
0.13,-3.32,11.79,-0.18,-0.09,-0.06,1721026808918
0.16,-0.61,13.53,-0.04,0.15,0.08,1721026808929
0.15,-0.74,13.36,-0.01,0.18,0.10,1721026808932
0.12,-1.02,12.39,0.03,0.20,0.11,1721026808935
0.14,-0.78,10.90,0.07,0.18,0.11,1721026808938
0.12,-0.50,9.61,0.12,0.11,0.10,1721026808941
0.05,-0.26,9.42,0.11,0.03,0.09,1721026808943
0.10,0.37,9.49,0.04,-0.06,0.07,1721026808946
0.30,0.57,9.09,-0.05,-0.13,0.04,1721026808949
0.47,0.16,9.24,-0.13,-0.18,0.03,1721026808952
0.59,-0.45,9.73,-0.16,-0.20,0.04,1721026808955
1.21,-0.86,11.12,-0.04,-0.02,0.10,1721026808966
1.32,-0.45,10.85,-0.02,0.03,0.11,1721026808969
1.36,-0.02,10.55,-0.01,0.10,0.12,1721026808972
1.39,-0.09,10.44,-0.04,0.16,0.11,1721026808975
1.28,-0.52,10.18,-0.08,0.19,0.10,1721026808978
1.18,-1.07,9.80,-0.11,0.19,0.08,1721026808980
1.12,-1.34,9.76,-0.12,0.17,0.04,1721026808983
1.08,-1.41,10.29,-0.11,0.13,0.00,1721026808986
1.08,-1.37,11.06,-0.12,0.09,-0.03,1721026808989
1.08,-1.34,11.41,-0.12,0.04,-0.05,1721026808992
0.52,-1.11,10.26,0.12,-0.03,-0.14,1721026809003
0.42,-0.85,9.62,0.16,-0.02,-0.18,1721026809006
0.26,0.04,8.84,0.17,-0.00,-0.19,1721026809009
0.02,1.20,8.29,0.14,0.01,-0.19,1721026809012
-0.23,1.94,8.21,0.09,0.04,-0.19,1721026809015
-0.46,1.69,8.47,-0.00,0.09,-0.20,1721026809017
-0.77,0.68,8.67,-0.10,0.13,-0.20,1721026809020
-1.06,-0.23,8.98,-0.16,0.18,-0.19,1721026809023
-1.24,-0.33,9.38,-0.16,0.21,-0.16,1721026809026
-1.44,-0.27,10.35,-0.13,0.23,-0.14,1721026809029
-2.02,-1.33,12.73,-0.08,0.26,-0.10,1721026809040
-1.84,-1.17,12.94,-0.02,0.19,-0.04,1721026809043
-1.98,-0.68,12.63,-0.00,0.07,0.05,1721026809046
-2.18,-0.70,12.09,0.01,-0.05,0.09,1721026809049
-1.99,-1.21,11.55,0.03,-0.15,0.07,1721026809052
-1.46,-1.03,10.70,0.07,-0.23,0.04,1721026809054
-0.94,-0.45,10.06,0.12,-0.30,0.04,1721026809057
-0.48,0.54,10.75,0.14,-0.32,0.07,1721026809060
-0.50,2.19,11.44,0.08,-0.29,0.08,1721026809063
-0.38,2.95,11.19,0.02,-0.24,0.07,1721026809066
0.58,1.17,10.63,-0.04,0.07,0.13,1721026809077
0.57,1.19,10.35,0.02,0.14,0.10,1721026809080
0.69,1.20,10.42,0.05,0.19,0.05,1721026809083
0.60,1.02,10.04,0.03,0.20,0.00,1721026809086
0.32,0.16,9.55,-0.02,0.18,-0.04,1721026809089
0.21,-1.08,9.42,-0.08,0.13,-0.06,1721026809091
0.17,-1.98,9.49,-0.13,0.07,-0.08,1721026809094
0.09,-2.27,9.57,-0.16,0.01,-0.11,1721026809097
-0.08,-2.67,9.99,-0.14,-0.03,-0.14,1721026809100
-0.12,-2.95,10.43,-0.12,-0.05,-0.15,1721026809103
-0.19,0.06,11.51,0.13,-0.05,-0.09,1721026809114
-0.30,1.00,11.14,0.14,0.00,-0.10,1721026809117
-0.41,1.45,10.37,0.11,0.05,-0.10,1721026809120
-0.48,1.62,9.73,0.09,0.07,-0.09,1721026809123
-0.66,1.92,9.65,0.07,0.09,-0.07,1721026809126
-0.89,2.51,9.98,0.04,0.11,-0.06,1721026809128
-1.02,2.81,10.56,0.01,0.13,-0.08,1721026809131
-1.13,2.49,11.24,-0.05,0.14,-0.08,1721026809134
-1.21,2.18,11.58,-0.08,0.14,-0.07,1721026809137
-1.32,1.84,11.85,-0.09,0.13,-0.03,1721026809140
-1.60,0.91,12.08,0.09,-0.00,0.07,1721026809151
-1.53,0.32,11.26,0.10,-0.05,0.11,1721026809154
-1.32,0.15,10.52,0.11,-0.10,0.16,1721026809157
-1.11,0.30,10.11,0.10,-0.14,0.21,1721026809160
-0.79,0.01,10.18,0.05,-0.16,0.24,1721026809163
-0.48,-0.71,10.21,-0.03,-0.17,0.27,1721026809165
-0.03,-1.35,10.15,-0.09,-0.18,0.31,1721026809168
0.40,-1.55,10.16,-0.10,-0.18,0.34,1721026809171
0.86,-1.48,10.70,-0.07,-0.17,0.39,1721026809174
1.16,-1.24,11.76,-0.03,-0.14,0.40,1721026809177
2.04,-0.11,9.28,0.26,0.01,0.31,1721026809188
1.99,0.57,8.18,0.33,-0.01,0.26,1721026809191
1.92,1.17,7.23,0.34,-0.04,0.18,1721026809194
1.92,1.57,6.55,0.28,-0.07,0.09,1721026809197
1.87,1.72,5.97,0.19,-0.11,0.01,1721026809200
1.67,1.47,5.87,0.10,-0.14,-0.04,1721026809202
